_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,id_rel,sentena_sem_relao,txt_rel,html,id_ent1,id_ent2,id_rel_gold,id_sent,id_txt,sentena_sem_relao_gold,txt_rel_gold
1293280371,7/5/2017 21:45:32,false,2680282885,,7/5/2017 21:42:35,false,neodev,0.9,43063844,BRA,27,Sao Paulo,201.52.216.54,2,false,de,"<span data-id='0'class='per'>Jennifer_Leonard</span> <span data-id='1'class='word'>,</span> <span data-id='2'class='word'>de</span> <span data-id='3'class='word'>a</span> <span data-id='4'class='org'>Universidade_da_Califórnia</span> <span data-id='5'>em</span> <span data-id='6'class='entity'>Los_Angeles</span> <span data-id='7'>,</span> <span data-id='8'>e</span> <span data-id='9'>colegas</span> <span data-id='10'>de</span> <span data-id='11'>instituições</span> <span data-id='12'>de</span> <span data-id='13'>o</span> <span data-id='14'class='entity'>Peru</span> <span data-id='15'>e</span> <span data-id='16'>de</span> <span data-id='17'>o</span> <span data-id='18'class='entity'>México</span> <span data-id='19'>procuraram</span> <span data-id='20'>verificar</span> <span data-id='21'>o</span> <span data-id='22'>material</span> <span data-id='23'>genético</span> <span data-id='24'>de</span> <span data-id='25'>raças</span> <span data-id='26'>de</span> <span data-id='27'>cachorro</span> <span data-id='28'>sabidamente</span> <span data-id='29'>anteriores</span> <span data-id='30'>a</span> <span data-id='31'>a</span> <span data-id='32'>chegada</span> <span data-id='33'>de</span> <span data-id='34'>os</span> <span data-id='35'>europeus</span> <span data-id='36'>.</span> ",4,0,,S13,CIENCIA_2002_22010,,
1293280371,7/6/2017 04:00:34,false,2680866270,,7/6/2017 03:58:56,false,neodev,0.9565,29456594,BRA,27,Sao Paulo,187.37.203.89,2,false,de,"<span data-id='0'class='per'>Jennifer_Leonard</span> <span data-id='1'class='word'>,</span> <span data-id='2'class='word'>de</span> <span data-id='3'class='word'>a</span> <span data-id='4'class='org'>Universidade_da_Califórnia</span> <span data-id='5'>em</span> <span data-id='6'class='entity'>Los_Angeles</span> <span data-id='7'>,</span> <span data-id='8'>e</span> <span data-id='9'>colegas</span> <span data-id='10'>de</span> <span data-id='11'>instituições</span> <span data-id='12'>de</span> <span data-id='13'>o</span> <span data-id='14'class='entity'>Peru</span> <span data-id='15'>e</span> <span data-id='16'>de</span> <span data-id='17'>o</span> <span data-id='18'class='entity'>México</span> <span data-id='19'>procuraram</span> <span data-id='20'>verificar</span> <span data-id='21'>o</span> <span data-id='22'>material</span> <span data-id='23'>genético</span> <span data-id='24'>de</span> <span data-id='25'>raças</span> <span data-id='26'>de</span> <span data-id='27'>cachorro</span> <span data-id='28'>sabidamente</span> <span data-id='29'>anteriores</span> <span data-id='30'>a</span> <span data-id='31'>a</span> <span data-id='32'>chegada</span> <span data-id='33'>de</span> <span data-id='34'>os</span> <span data-id='35'>europeus</span> <span data-id='36'>.</span> ",4,0,,S13,CIENCIA_2002_22010,,
1293280372,7/5/2017 19:40:56,false,2680007649,,7/5/2017 19:40:17,false,elite,1.0,43151235,BRA,27,Campinas,187.11.201.118,5,false,em,"<span data-id='0'class='entity'>Jennifer_Leonard</span> <span data-id='1'>,</span> <span data-id='2'>de</span> <span data-id='3'>a</span> <span data-id='4'class='org'>Universidade_da_Califórnia</span> <span data-id='5'class='word'>em</span> <span data-id='6'class='plc'>Los_Angeles</span> <span data-id='7'>,</span> <span data-id='8'>e</span> <span data-id='9'>colegas</span> <span data-id='10'>de</span> <span data-id='11'>instituições</span> <span data-id='12'>de</span> <span data-id='13'>o</span> <span data-id='14'class='entity'>Peru</span> <span data-id='15'>e</span> <span data-id='16'>de</span> <span data-id='17'>o</span> <span data-id='18'class='entity'>México</span> <span data-id='19'>procuraram</span> <span data-id='20'>verificar</span> <span data-id='21'>o</span> <span data-id='22'>material</span> <span data-id='23'>genético</span> <span data-id='24'>de</span> <span data-id='25'>raças</span> <span data-id='26'>de</span> <span data-id='27'>cachorro</span> <span data-id='28'>sabidamente</span> <span data-id='29'>anteriores</span> <span data-id='30'>a</span> <span data-id='31'>a</span> <span data-id='32'>chegada</span> <span data-id='33'>de</span> <span data-id='34'>os</span> <span data-id='35'>europeus</span> <span data-id='36'>.</span> ",4,6,,S13,CIENCIA_2002_22010,,
1293280372,7/5/2017 19:47:08,false,2680021770,,7/5/2017 19:46:34,false,clixsense,0.9565,34851483,BRA,22,Natal,177.89.12.95,5,false,em,"<span data-id='0'class='entity'>Jennifer_Leonard</span> <span data-id='1'>,</span> <span data-id='2'>de</span> <span data-id='3'>a</span> <span data-id='4'class='org'>Universidade_da_Califórnia</span> <span data-id='5'class='word'>em</span> <span data-id='6'class='plc'>Los_Angeles</span> <span data-id='7'>,</span> <span data-id='8'>e</span> <span data-id='9'>colegas</span> <span data-id='10'>de</span> <span data-id='11'>instituições</span> <span data-id='12'>de</span> <span data-id='13'>o</span> <span data-id='14'class='entity'>Peru</span> <span data-id='15'>e</span> <span data-id='16'>de</span> <span data-id='17'>o</span> <span data-id='18'class='entity'>México</span> <span data-id='19'>procuraram</span> <span data-id='20'>verificar</span> <span data-id='21'>o</span> <span data-id='22'>material</span> <span data-id='23'>genético</span> <span data-id='24'>de</span> <span data-id='25'>raças</span> <span data-id='26'>de</span> <span data-id='27'>cachorro</span> <span data-id='28'>sabidamente</span> <span data-id='29'>anteriores</span> <span data-id='30'>a</span> <span data-id='31'>a</span> <span data-id='32'>chegada</span> <span data-id='33'>de</span> <span data-id='34'>os</span> <span data-id='35'>europeus</span> <span data-id='36'>.</span> ",4,6,,S13,CIENCIA_2002_22010,,
1293280372,7/5/2017 20:24:52,false,2680110022,,7/5/2017 20:24:11,false,elite,0.9565,41556718,BRA,17,Joao Pessoa,187.64.113.202,5,false,em,"<span data-id='0'class='entity'>Jennifer_Leonard</span> <span data-id='1'>,</span> <span data-id='2'>de</span> <span data-id='3'>a</span> <span data-id='4'class='org'>Universidade_da_Califórnia</span> <span data-id='5'class='word'>em</span> <span data-id='6'class='plc'>Los_Angeles</span> <span data-id='7'>,</span> <span data-id='8'>e</span> <span data-id='9'>colegas</span> <span data-id='10'>de</span> <span data-id='11'>instituições</span> <span data-id='12'>de</span> <span data-id='13'>o</span> <span data-id='14'class='entity'>Peru</span> <span data-id='15'>e</span> <span data-id='16'>de</span> <span data-id='17'>o</span> <span data-id='18'class='entity'>México</span> <span data-id='19'>procuraram</span> <span data-id='20'>verificar</span> <span data-id='21'>o</span> <span data-id='22'>material</span> <span data-id='23'>genético</span> <span data-id='24'>de</span> <span data-id='25'>raças</span> <span data-id='26'>de</span> <span data-id='27'>cachorro</span> <span data-id='28'>sabidamente</span> <span data-id='29'>anteriores</span> <span data-id='30'>a</span> <span data-id='31'>a</span> <span data-id='32'>chegada</span> <span data-id='33'>de</span> <span data-id='34'>os</span> <span data-id='35'>europeus</span> <span data-id='36'>.</span> ",4,6,,S13,CIENCIA_2002_22010,,
1293280373,7/5/2017 19:40:15,false,2680006066,,7/5/2017 19:39:06,false,elite,1.0,43151235,BRA,27,Campinas,187.11.201.118,-1,true,Sentença sem relação,"<span data-id='0'class='entity'>Jennifer_Leonard</span> <span data-id='1'>,</span> <span data-id='2'>de</span> <span data-id='3'>a</span> <span data-id='4'class='org'>Universidade_da_Califórnia</span> <span data-id='5'class='word'>em</span> <span data-id='6'class='entity'>Los_Angeles</span> <span data-id='7'class='word'>,</span> <span data-id='8'class='word'>e</span> <span data-id='9'class='word'>colegas</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>instituições</span> <span data-id='12'class='word'>de</span> <span data-id='13'class='word'>o</span> <span data-id='14'class='plc'>Peru</span> <span data-id='15'>e</span> <span data-id='16'>de</span> <span data-id='17'>o</span> <span data-id='18'class='entity'>México</span> <span data-id='19'>procuraram</span> <span data-id='20'>verificar</span> <span data-id='21'>o</span> <span data-id='22'>material</span> <span data-id='23'>genético</span> <span data-id='24'>de</span> <span data-id='25'>raças</span> <span data-id='26'>de</span> <span data-id='27'>cachorro</span> <span data-id='28'>sabidamente</span> <span data-id='29'>anteriores</span> <span data-id='30'>a</span> <span data-id='31'>a</span> <span data-id='32'>chegada</span> <span data-id='33'>de</span> <span data-id='34'>os</span> <span data-id='35'>europeus</span> <span data-id='36'>.</span> ",4,14,,S13,CIENCIA_2002_22010,,
1293280373,7/5/2017 19:46:28,false,2680020263,,7/5/2017 19:45:47,false,clixsense,0.9565,34851483,BRA,22,Natal,177.89.12.95,-1,true,Sentença sem relação,"<span data-id='0'class='entity'>Jennifer_Leonard</span> <span data-id='1'>,</span> <span data-id='2'>de</span> <span data-id='3'>a</span> <span data-id='4'class='org'>Universidade_da_Califórnia</span> <span data-id='5'class='word'>em</span> <span data-id='6'class='entity'>Los_Angeles</span> <span data-id='7'class='word'>,</span> <span data-id='8'class='word'>e</span> <span data-id='9'class='word'>colegas</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>instituições</span> <span data-id='12'class='word'>de</span> <span data-id='13'class='word'>o</span> <span data-id='14'class='plc'>Peru</span> <span data-id='15'>e</span> <span data-id='16'>de</span> <span data-id='17'>o</span> <span data-id='18'class='entity'>México</span> <span data-id='19'>procuraram</span> <span data-id='20'>verificar</span> <span data-id='21'>o</span> <span data-id='22'>material</span> <span data-id='23'>genético</span> <span data-id='24'>de</span> <span data-id='25'>raças</span> <span data-id='26'>de</span> <span data-id='27'>cachorro</span> <span data-id='28'>sabidamente</span> <span data-id='29'>anteriores</span> <span data-id='30'>a</span> <span data-id='31'>a</span> <span data-id='32'>chegada</span> <span data-id='33'>de</span> <span data-id='34'>os</span> <span data-id='35'>europeus</span> <span data-id='36'>.</span> ",4,14,,S13,CIENCIA_2002_22010,,
1293280373,7/5/2017 20:24:09,false,2680108270,,7/5/2017 20:23:23,false,elite,0.9565,41556718,BRA,17,Joao Pessoa,187.64.113.202,-1,true,Sentença sem relação,"<span data-id='0'class='entity'>Jennifer_Leonard</span> <span data-id='1'>,</span> <span data-id='2'>de</span> <span data-id='3'>a</span> <span data-id='4'class='org'>Universidade_da_Califórnia</span> <span data-id='5'class='word'>em</span> <span data-id='6'class='entity'>Los_Angeles</span> <span data-id='7'class='word'>,</span> <span data-id='8'class='word'>e</span> <span data-id='9'class='word'>colegas</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>instituições</span> <span data-id='12'class='word'>de</span> <span data-id='13'class='word'>o</span> <span data-id='14'class='plc'>Peru</span> <span data-id='15'>e</span> <span data-id='16'>de</span> <span data-id='17'>o</span> <span data-id='18'class='entity'>México</span> <span data-id='19'>procuraram</span> <span data-id='20'>verificar</span> <span data-id='21'>o</span> <span data-id='22'>material</span> <span data-id='23'>genético</span> <span data-id='24'>de</span> <span data-id='25'>raças</span> <span data-id='26'>de</span> <span data-id='27'>cachorro</span> <span data-id='28'>sabidamente</span> <span data-id='29'>anteriores</span> <span data-id='30'>a</span> <span data-id='31'>a</span> <span data-id='32'>chegada</span> <span data-id='33'>de</span> <span data-id='34'>os</span> <span data-id='35'>europeus</span> <span data-id='36'>.</span> ",4,14,,S13,CIENCIA_2002_22010,,
1293280374,7/5/2017 21:18:39,false,2680229290,,7/5/2017 21:17:29,false,personaly,1.0,43100253,BRA,30,Recife,177.98.23.129,-1,true,Sentença sem relação,"<span data-id='0'class='entity'>Jennifer_Leonard</span> <span data-id='1'>,</span> <span data-id='2'>de</span> <span data-id='3'>a</span> <span data-id='4'class='org'>Universidade_da_Califórnia</span> <span data-id='5'class='word'>em</span> <span data-id='6'class='entity'>Los_Angeles</span> <span data-id='7'class='word'>,</span> <span data-id='8'class='word'>e</span> <span data-id='9'class='word'>colegas</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>instituições</span> <span data-id='12'class='word'>de</span> <span data-id='13'class='word'>o</span> <span data-id='14'class='entity'>Peru</span> <span data-id='15'class='word'>e</span> <span data-id='16'class='word'>de</span> <span data-id='17'class='word'>o</span> <span data-id='18'class='plc'>México</span> <span data-id='19'>procuraram</span> <span data-id='20'>verificar</span> <span data-id='21'>o</span> <span data-id='22'>material</span> <span data-id='23'>genético</span> <span data-id='24'>de</span> <span data-id='25'>raças</span> <span data-id='26'>de</span> <span data-id='27'>cachorro</span> <span data-id='28'>sabidamente</span> <span data-id='29'>anteriores</span> <span data-id='30'>a</span> <span data-id='31'>a</span> <span data-id='32'>chegada</span> <span data-id='33'>de</span> <span data-id='34'>os</span> <span data-id='35'>europeus</span> <span data-id='36'>.</span> ",4,18,,S13,CIENCIA_2002_22010,,
1293280374,7/6/2017 04:03:00,false,2680869100,,7/6/2017 04:02:02,false,neodev,0.9565,29456594,BRA,27,Sao Paulo,187.37.203.89,-1,true,Sentença sem relação,"<span data-id='0'class='entity'>Jennifer_Leonard</span> <span data-id='1'>,</span> <span data-id='2'>de</span> <span data-id='3'>a</span> <span data-id='4'class='org'>Universidade_da_Califórnia</span> <span data-id='5'class='word'>em</span> <span data-id='6'class='entity'>Los_Angeles</span> <span data-id='7'class='word'>,</span> <span data-id='8'class='word'>e</span> <span data-id='9'class='word'>colegas</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>instituições</span> <span data-id='12'class='word'>de</span> <span data-id='13'class='word'>o</span> <span data-id='14'class='entity'>Peru</span> <span data-id='15'class='word'>e</span> <span data-id='16'class='word'>de</span> <span data-id='17'class='word'>o</span> <span data-id='18'class='plc'>México</span> <span data-id='19'>procuraram</span> <span data-id='20'>verificar</span> <span data-id='21'>o</span> <span data-id='22'>material</span> <span data-id='23'>genético</span> <span data-id='24'>de</span> <span data-id='25'>raças</span> <span data-id='26'>de</span> <span data-id='27'>cachorro</span> <span data-id='28'>sabidamente</span> <span data-id='29'>anteriores</span> <span data-id='30'>a</span> <span data-id='31'>a</span> <span data-id='32'>chegada</span> <span data-id='33'>de</span> <span data-id='34'>os</span> <span data-id='35'>europeus</span> <span data-id='36'>.</span> ",4,18,,S13,CIENCIA_2002_22010,,
1293280374,7/6/2017 04:22:40,false,2680890897,,7/6/2017 04:21:01,false,elite,0.9565,42454759,BRA,18,Curitiba,201.47.25.18,-1,true,Sentença sem relação,"<span data-id='0'class='entity'>Jennifer_Leonard</span> <span data-id='1'>,</span> <span data-id='2'>de</span> <span data-id='3'>a</span> <span data-id='4'class='org'>Universidade_da_Califórnia</span> <span data-id='5'class='word'>em</span> <span data-id='6'class='entity'>Los_Angeles</span> <span data-id='7'class='word'>,</span> <span data-id='8'class='word'>e</span> <span data-id='9'class='word'>colegas</span> <span data-id='10'class='word'>de</span> <span data-id='11'class='word'>instituições</span> <span data-id='12'class='word'>de</span> <span data-id='13'class='word'>o</span> <span data-id='14'class='entity'>Peru</span> <span data-id='15'class='word'>e</span> <span data-id='16'class='word'>de</span> <span data-id='17'class='word'>o</span> <span data-id='18'class='plc'>México</span> <span data-id='19'>procuraram</span> <span data-id='20'>verificar</span> <span data-id='21'>o</span> <span data-id='22'>material</span> <span data-id='23'>genético</span> <span data-id='24'>de</span> <span data-id='25'>raças</span> <span data-id='26'>de</span> <span data-id='27'>cachorro</span> <span data-id='28'>sabidamente</span> <span data-id='29'>anteriores</span> <span data-id='30'>a</span> <span data-id='31'>a</span> <span data-id='32'>chegada</span> <span data-id='33'>de</span> <span data-id='34'>os</span> <span data-id='35'>europeus</span> <span data-id='36'>.</span> ",4,18,,S13,CIENCIA_2002_22010,,
